Title:,Outer,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
-0.104607,0.863405,0.006166,,,,,,
-0.0744,0.86596,0.012844,,,,,,
-0.072056,0.862758,0.013174,,,,,,
-0.089306,0.86674,0.01519,,,,,,
-0.071337,0.862134,0.014883,,,,,,
-0.052167,0.868251,0.009774,,,,,,
-0.048226,0.861365,0.010843,,,,,,
-0.051125,0.870236,0.007433,,,,,,
0.011677,0.858267,0.004137,,,,,,
0.045075,0.87196,0.000912,,,,,,
0.048158,0.855345,-0.002456,,,,,,
0.05211,0.875072,-0.003429,,,,,,
0.075922,0.851686,-0.002652,,,,,,
0.087971,0.879747,-0.001784,,,,,,
0.0696,0.846878,-0.00063,,,,,,
0.092588,0.88559,0.002933,,,,,,
0.044232,0.839849,0.007921,,,,,,
0.023329,0.894297,0.006634,,,,,,
0.054794,0.829412,0.013095,,,,,,
0.043304,0.904806,0.015136,,,,,,
0.016766,0.815125,0.017915,,,,,,
0.003986,0.921576,0.02111,,,,,,
0.022289,0.793616,0.015842,,,,,,
0.014596,0.950684,0.013787,,,,,,
0.018968,0.754164,0.005892,,,,,,
0.032357,1.011144,0.001466,,,,,,
0.026484,0.652139,-0.0039,,,,,,
-0.015664,1.197313,-0.007907,,,,,,
-0.002844,-3.58772,-0.009372,,,,,,
-0.019007,-5.823339,-0.010109,,,,,,
-0.042811,-5.142434,-0.009582,,,,,,
-0.076871,-5.543108,-0.007029,,,,,,
-0.065774,-5.267056,-0.003743,,,,,,
-0.116719,-5.475849,-0.001148,,,,,,
-0.108552,-5.310641,0.00226,,,,,,
-0.090684,-5.444919,0.004987,,,,,,
-0.056471,-5.333459,0.006409,,,,,,
-0.079683,-5.42664,0.008304,,,,,,
-0.061434,-5.348021,0.005149,,,,,,
-0.011208,-5.41469,0.005625,,,,,,
-0.001807,-5.357502,0.004058,,,,,,
0.029481,-5.406048,-0.002094,,,,,,
0.037297,-5.363312,-0.006346,,,,,,
0.064518,-5.399071,-0.00961,,,,,,
0.040202,-5.367167,-0.013101,,,,,,
0.078669,-5.394352,-0.014273,,,,,,
0.074391,-5.369737,-0.014241,,,,,,
0.066695,-5.391803,-0.012686,,,,,,
0.036732,-5.370923,-0.009728,,,,,,
0.094538,-5.390491,-0.00532,,,,,,
0.083799,-5.371121,0.000153,,,,,,
0.071962,-5.390041,0.004932,,,,,,
0.030456,-5.369072,0.008346,,,,,,
0.037635,-5.390337,0.010054,,,,,,
0.042185,-5.365369,0.011604,,,,,,
0.042068,-5.392576,0.011151,,,,,,
0.031363,-5.360781,0.008741,,,,,,
0.016713,-5.396718,0.005779,,,,,,
-0.013627,-5.355176,0.004447,,,,,,
-0.040135,-5.403294,0.003066,,,,,,
-0.024597,-5.347344,0.000424,,,,,,
-0.066116,-5.412191,-0.000491,,,,,,
-0.10621,-5.334358,-0.000835,,,,,,
-0.123917,-5.425392,-0.00114,,,,,,
-0.135952,-5.314608,0.000383,,,,,,
-0.117064,-5.449159,0.000725,,,,,,
-0.093403,-5.28023,0.003232,,,,,,
-0.072957,-5.498679,-0.001592,,,,,,
-0.065039,-5.199383,-0.004228,,,,,,
-0.054348,-5.59859,-0.005639,,,,,,
-0.002434,-0.665739,-0.005578,,,,,,
0.02981,1.269003,-0.006396,,,,,,
0.046008,0.657537,-0.006478,,,,,,
0.068156,1.017296,-0.005879,,,,,,
0.072103,0.772068,-0.006444,,,,,,
0.076162,0.958746,-0.003206,,,,,,
0.084034,0.81258,-0.003137,,,,,,
0.080874,0.930883,0.000397,,,,,,
0.063344,0.832461,0.002173,,,,,,
0.050673,0.914858,0.00632,,,,,,
0.068688,0.845452,0.008933,,,,,,
0.072708,0.904049,0.009059,,,,,,
0.061171,0.854863,0.0083,,,,,,
0.024673,0.897426,0.002799,,,,,,
0.028908,0.861971,-0.001701,,,,,,
0.030947,0.892,-0.007072,,,,,,
0.047225,0.866214,-0.012864,,,,,,
0.025377,0.887191,-0.016457,,,,,,
-0.005988,0.86917,-0.018668,,,,,,
-0.02914,0.883701,-0.0182,,,,,,
-0.048471,0.871619,-0.016981,,,,,,
-0.068774,0.881795,-0.01318,,,,,,
-0.080485,0.872695,-0.011399,,,,,,
-0.105286,0.880269,-0.007032,,,,,,
-0.120118,0.874383,-0.002841,,,,,,
-0.109093,0.878791,-0.000849,,,,,,
-0.08804,0.874966,0.000631,,,,,,
-0.06835,0.878249,-0.000445,,,,,,
-0.028635,0.875531,-0.003627,,,,,,
0.015625,0.877269,-0.011364,,,,,,
0.00848,0.875866,-0.014834,,,,,,
0.02174,0.876686,-0.021783,,,,,,
0.050154,0.876059,-0.021968,,,,,,
0.069176,0.876545,-0.021851,,,,,,
0.07802,0.876655,-0.016553,,,,,,
