Title:,Outer,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
-0.007906,0.885394,-0.005643,,,,,,
0.006096,0.883254,0.010743,,,,,,
-0.019227,0.884846,0.029257,,,,,,
-0.041747,0.8829,0.045639,,,,,,
-0.111747,0.884041,0.053604,,,,,,
-0.19073,0.883065,0.050963,,,,,,
-0.180661,0.884528,0.040339,,,,,,
-0.107546,0.883327,0.025319,,,,,,
0.048739,0.884751,-0.001267,,,,,,
0.181166,0.884195,-0.024207,,,,,,
0.194823,0.883351,-0.046683,,,,,,
0.139195,0.882684,-0.053306,,,,,,
0.040502,0.883103,-0.057737,,,,,,
-0.081726,0.883116,-0.043757,,,,,,
-0.144978,0.882744,-0.027371,,,,,,
-0.009085,0.88279,-0.00533,,,,,,
0.095331,0.883056,0.02,,,,,,
0.126713,0.883427,0.038945,,,,,,
0.2103,0.883183,0.055938,,,,,,
0.196908,0.883048,0.064222,,,,,,
-0.00148,0.882693,0.06131,,,,,,
-0.106996,0.883044,0.052164,,,,,,
-0.049211,0.882534,0.033128,,,,,,
-0.056871,0.882396,0.015356,,,,,,
-0.044909,0.882169,-0.003468,,,,,,
-0.029817,0.8826,-0.017471,,,,,,
-0.016167,0.883029,-0.031448,,,,,,
-0.010628,0.88241,-0.041478,,,,,,
-0.008212,0.882581,-0.038691,,,,,,
-0.029064,0.882674,-0.036037,,,,,,
-0.018685,0.882345,-0.016024,,,,,,
0.013144,0.881912,0.002783,,,,,,
0.014768,0.88176,0.022385,,,,,,
-0.013978,0.881847,0.040593,,,,,,
-0.054272,0.881904,0.057542,,,,,,
-0.104195,0.882105,0.064539,,,,,,
-0.179438,0.882484,0.067101,,,,,,
-0.174255,0.882366,0.057191,,,,,,
-0.066366,0.882257,0.036514,,,,,,
0.04014,0.882289,0.012174,,,,,,
0.130078,0.881565,-0.016019,,,,,,
0.19009,0.88117,-0.035406,,,,,,
0.143999,0.88138,-0.049685,,,,,,
0.019607,0.880912,-0.051709,,,,,,
-0.077237,0.881094,-0.045656,,,,,,
-0.120903,0.881032,-0.029365,,,,,,
-0.027651,0.881093,-0.009315,,,,,,
0.146448,0.881085,0.011866,,,,,,
0.162803,0.881919,0.0311,,,,,,
0.154357,0.88133,0.048332,,,,,,
0.148707,0.880788,0.059648,,,,,,
0.036299,0.881024,0.061599,,,,,,
-0.084428,0.880545,0.056404,,,,,,
-0.096371,0.880466,0.039893,,,,,,
-0.057283,0.880451,0.022586,,,,,,
-0.014204,0.88086,-0.002009,,,,,,
-0.002224,0.880811,-0.019242,,,,,,
-0.026885,0.880908,-0.033264,,,,,,
-0.028056,0.880583,-0.03886,,,,,,
-0.039655,0.880226,-0.036619,,,,,,
-0.034612,0.879814,-0.026569,,,,,,
-0.029348,0.880225,-0.01575,,,,,,
-0.013356,0.879787,-0.000782,,,,,,
0.016169,0.880063,0.017803,,,,,,
0.047115,0.880111,0.034078,,,,,,
-0.001944,0.880357,0.051532,,,,,,
-0.097195,0.880495,0.056986,,,,,,
-0.177703,0.880364,0.058482,,,,,,
-0.185047,0.880243,0.048353,,,,,,
-0.111481,0.880325,0.036411,,,,,,
0.01772,0.880079,0.012167,,,,,,
0.14561,0.879161,-0.013089,,,,,,
0.16907,0.879124,-0.032174,,,,,,
0.148926,0.879185,-0.047031,,,,,,
0.069301,0.879273,-0.047514,,,,,,
-0.043025,0.879788,-0.046798,,,,,,
-0.099283,0.879422,-0.035343,,,,,,
-0.043194,0.88008,-0.018069,,,,,,
0.09026,0.879797,-0.003107,,,,,,
0.153283,0.879343,0.013854,,,,,,
0.15767,0.879023,0.027836,,,,,,
0.155529,0.878866,0.038053,,,,,,
0.094695,0.878808,0.039299,,,,,,
-0.059422,0.878948,0.033045,,,,,,
-0.123056,0.878791,0.020364,,,,,,
-0.057124,0.879237,0.003906,,,,,,
0.011221,0.879385,-0.013464,,,,,,
0.02988,0.879124,-0.028349,,,,,,
0.014901,0.878864,-0.040583,,,,,,
-0.029604,0.878787,-0.045988,,,,,,
-0.05543,0.877883,-0.047171,,,,,,
-0.062953,0.878157,-0.040875,,,,,,
-0.053553,0.878089,-0.03245,,,,,,
-0.044562,0.87822,-0.019916,,,,,,
0.018701,0.878567,-0.005053,,,,,,
0.03162,0.878788,0.012786,,,,,,
-0.032465,0.878937,0.027244,,,,,,
-0.11047,0.878597,0.036542,,,,,,
-0.145562,0.878686,0.041252,,,,,,
-0.146578,0.878077,0.03575,,,,,,
-0.080872,0.878109,0.02132,,,,,,
0.018131,0.877579,0.000716,,,,,,
0.105708,0.877832,-0.023241,,,,,,
0.164969,0.878044,-0.042665,,,,,,
0.124583,0.878042,-0.056851,,,,,,
0.049558,0.877655,-0.062705,,,,,,
-0.033508,0.877942,-0.0607,,,,,,
-0.09294,0.877527,-0.046854,,,,,,
-0.082515,0.877348,-0.028692,,,,,,
0.070207,0.877425,-0.009216,,,,,,
0.167377,0.87712,0.011696,,,,,,
0.167427,0.877006,0.031063,,,,,,
0.155934,0.87705,0.042134,,,,,,
0.134813,0.876899,0.047089,,,,,,
0.008775,0.876923,0.043139,,,,,,
-0.111195,0.876871,0.036105,,,,,,
-0.100598,0.876713,0.02095,,,,,,
-0.038898,0.876837,0.004606,,,,,,
0.016695,0.876721,-0.014083,,,,,,
0.013659,0.87646,-0.027755,,,,,,
0.003063,0.876529,-0.037371,,,,,,
-0.044109,0.87612,-0.038032,,,,,,
-0.077668,0.876125,-0.037418,,,,,,
-0.086364,0.876162,-0.027629,,,,,,
-0.056563,0.876427,-0.015862,,,,,,
-0.02701,0.87655,0.000167,,,,,,
0.029149,0.876696,0.018536,,,,,,
0.051512,0.876354,0.03007,,,,,,
0.06951,0.876295,0.043022,,,,,,
0.010829,0.876407,0.045219,,,,,,
-0.074647,0.876355,0.042919,,,,,,
-0.119933,0.876347,0.032488,,,,,,
-0.118904,0.875561,0.017727,,,,,,
-0.106913,0.876092,0.00144,,,,,,
-0.054254,0.876464,-0.011616,,,,,,
0.079564,0.876302,-0.022966,,,,,,
0.136869,0.876236,-0.03183,,,,,,
0.120191,0.876279,-0.032431,,,,,,
0.051639,0.875972,-0.026642,,,,,,
-0.029541,0.875411,-0.020264,,,,,,
-0.046348,0.875682,-0.011504,,,,,,
0.032088,0.875007,0.000612,,,,,,
0.079803,0.874996,0.013501,,,,,,
0.104988,0.874797,0.021729,,,,,,
0.137583,0.87543,0.025641,,,,,,
0.119459,0.875453,0.025607,,,,,,
0.033365,0.874677,0.023482,,,,,,
-0.033088,0.874983,0.018546,,,,,,
-0.04838,0.874662,0.00853,,,,,,
-0.051249,0.874722,0.003348,,,,,,
-0.024173,0.873921,-0.003506,,,,,,
-0.005804,0.874415,-0.007652,,,,,,
0.000128,0.874481,-0.011854,,,,,,
-0.047024,0.874414,-0.012641,,,,,,
-0.032211,0.874824,-0.012679,,,,,,
-0.035637,0.874812,-0.011099,,,,,,
-0.028454,0.874276,-0.005637,,,,,,
-0.022349,0.874716,-0.00253,,,,,,
0.032398,0.874336,0.005997,,,,,,
0.019826,0.873746,0.019346,,,,,,
0.002699,0.874083,0.029209,,,,,,
-0.028387,0.874049,0.03485,,,,,,
-0.069853,0.873839,0.03882,,,,,,
-0.142339,0.874165,0.034776,,,,,,
-0.194571,0.874257,0.024011,,,,,,
-0.154041,0.874601,0.013944,,,,,,
-0.023499,0.874217,0.004917,,,,,,
0.117816,0.873939,-0.006827,,,,,,
0.213448,0.87383,-0.014599,,,,,,
0.213014,0.873346,-0.0109,,,,,,
0.073794,0.873572,-0.011809,,,,,,
-0.067033,0.8733,-0.003826,,,,,,
-0.061621,0.873328,0.010521,,,,,,
-0.012735,0.873412,0.021482,,,,,,
0.020606,0.873527,0.026762,,,,,,
0.101543,0.87416,0.03513,,,,,,
0.16702,0.873324,0.047247,,,,,,
0.148581,0.873579,0.049029,,,,,,
0.063541,0.873025,0.046248,,,,,,
-0.012186,0.872966,0.037361,,,,,,
-0.061653,0.872861,0.028741,,,,,,
-0.082237,0.872459,0.012093,,,,,,
-0.038204,0.872642,-0.002673,,,,,,
-0.013044,0.872864,-0.012129,,,,,,
